WO,Value,Date,Contractor,GL Account
80012167,0.00,15/04/2019,,
80012167,0.00,15/04/2019,,
80012167,4.22,15/04/2019,,2699599215
80011295,9816.33,20/04/2018,,2699549215
80011295,3395.97,20/04/2018,,2699549215
80011295,224.40,20/04/2018,,2699549215
80011295,3668.00,20/04/2018,,2699549215
80011295,1594.86,20/04/2018,,2699549215
80011295,484.50,20/04/2018,,2699549215
80012188,467.50,16/04/2019,,2699599215
80012188,60.80,16/04/2019,,2699599215
80012047,150.00,17/04/2019,,2699599215
80012047,0.00,17/04/2019,,
80012047,6.56,17/04/2019,,2699599215
80012188,0.00,17/04/2019,,
80012197,16.20,17/04/2019,,2699599215
80012188,4.50,17/04/2019,,2699599215
80012188,4.75,17/04/2019,,2699599215
70004107,0.00,27/03/2014,,
80012197,6.39,18/04/2019,,2699599215
80012197,10.80,18/04/2019,,2699599215
80012197,5.40,18/04/2019,,2699599215
80012167,0.00,18/04/2019,,
80012188,4.71,18/04/2019,,2699599215
70004107,33.66,02/04/2014,,2699599215
70004107,37.49,02/04/2014,,2699599215
70004107,8.60,02/04/2014,,2699599215
70005180,0.00,25/04/2018,,
80011295,58.80,30/04/2018,,2699549215
70005060,143.34,10/04/2017,,2699599215
70005062,481.60,10/04/2017,,2699599215
70005060,95.56,10/04/2017,,2699599215
70004107,0.00,04/04/2014,,
70004107,6.57,04/04/2014,,2699599215
80012191,3.28,19/04/2019,,2699599215
80012197,3.28,19/04/2019,,2699599215
80012177,78.40,19/04/2019,,2699549215
80012198,13.50,19/04/2019,,2699599215
80012204,0.00,22/04/2019,,
80012200,6.56,22/04/2019,,2699599215
80012204,0.00,22/04/2019,,
80012204,0.00,22/04/2019,,
80012204,913.66,22/04/2019,,2699599215
80012204,280.00,22/04/2019,,2699599215
80012200,6.56,25/04/2019,,2699599215
80012220,0.00,25/04/2019,,
80012200,8.39,25/04/2019,,2699599215
80012200,20.40,23/04/2019,,2699599215
80012207,9.84,23/04/2019,,2699599215
80012200,13.60,23/04/2019,,2699599215
80012220,14680.71,23/04/2019,,2699559215
80012220,717.93,23/04/2019,,2699559215
80012200,6.56,24/04/2019,,2699599215
80012172,0.00,02/05/2019,,
80012233,5111.69,02/05/2019,,2699559215
80012233,121.37,02/05/2019,,2699559215
80012233,131.49,02/05/2019,,2699559215
80012200,9.00,30/04/2019,,2699599215
80012200,6.56,30/04/2019,,2699599215
80012205,2.83,25/04/2019,,2699599215
80012200,4.71,25/04/2019,,2699599215
80012232,455.00,24/04/2019,,2699599215
80012232,1702.00,24/04/2019,,2699599215
80012086,0.00,30/04/2019,,
80012233,18.00,02/05/2019,,2699599215
80012200,18.00,02/05/2019,,2699599215
80012200,27.00,02/05/2019,,2699599215
80012200,6.56,02/05/2019,,2699599215
80012233,3816.60,02/05/2019,,2699559215
80012233,5111.69,02/05/2019,,2699559215
80012233,252.86,02/05/2019,,2699559215
70004978,6.21,18/04/2017,,2699599215
70005074,142.55,19/04/2017,,2699599215
70005003,4.50,19/04/2017,,2699599215
80012235,720.00,02/05/2019,,2699599215
80012235,3.28,02/05/2019,,2699599215
80012236,2180.00,02/05/2019,,2699599215
80012200,4.71,03/05/2019,,2699599215
80012200,6.75,03/05/2019,,2699599215
80012236,4.22,03/05/2019,,2699599215
80012236,3.77,03/05/2019,,2699599215
80012028,161.66,03/05/2019,,2699599215
80012028,16.20,03/05/2019,,2699599215
80012233,3.28,03/05/2019,,2699599215
80012200,0.00,06/05/2019,,
80012200,3.28,06/05/2019,,2699599215
80012100,0.00,06/05/2019,,
80012100,4.50,06/05/2019,,2699599215
80012100,4.72,06/05/2019,,2699599215
80012100,0.00,06/05/2019,,
80012100,0.00,06/05/2019,,
80012229,34085.59,06/05/2019,,2699549215
80012229,31226.56,06/05/2019,,2699549215
80012229,840.66,06/05/2019,,2699549215
80012229,626.21,06/05/2019,,2699549215
80012229,29292.72,06/05/2019,,2699549215
80012229,25582.70,06/05/2019,,2699549215
80012229,1886.65,06/05/2019,,2699549215
80012229,190.51,06/05/2019,,2699549215
80012229,18683.19,06/05/2019,,2699549215
80012229,16682.86,06/05/2019,,2699549215
80012229,452.95,06/05/2019,,2699549215
80012229,336.78,06/05/2019,,2699549215
80012229,585.90,06/05/2019,,2699549215
80012229,1054.50,06/05/2019,,2699549215
80012229,0.00,06/05/2019,,
80012229,0.00,06/05/2019,,
80012229,0.00,06/05/2019,,
80012229,78.40,06/05/2019,,2699549215
70004107,0.00,07/04/2014,,
70004107,12.89,08/04/2014,,2699599215
70004107,12.64,08/04/2014,,2699599215
70004107,16.23,08/04/2014,,2699599215
70004107,9.00,08/04/2014,,2699599215
70004107,0.00,08/04/2014,,
70005180,72.19,04/05/2018,,2699599215
70005180,75.00,04/05/2018,,2699599215
70005074,105.24,24/04/2017,,2699599215
80012172,975.53,06/05/2019,,2699599215
80012239,63.12,06/05/2019,,2699599215
80012239,126.00,06/05/2019,,2699599215
80012100,0.00,07/05/2019,,
80012200,6.56,07/05/2019,,2699599215
80012200,0.00,07/05/2019,,
80012201,75.00,07/05/2019,,2699599215
80012201,0.00,07/05/2019,,
70004107,16.20,10/04/2014,,2699599215
70004107,40.40,10/04/2014,,2699599215
70004107,7.46,14/04/2014,,2699599215
70004107,4.32,14/04/2014,,2699599215
70004107,4.14,14/04/2014,,2699599215
70004107,3.38,14/04/2014,,2699599215
70004107,13.14,15/04/2014,,2699599215
70004107,13.50,15/04/2014,,2699599215
70004107,10.80,15/04/2014,,2699599215
80012200,6.56,09/05/2019,,2699599215
80012239,0.00,09/05/2019,,
80012237,4.71,09/05/2019,,2699599215
80012248,2.25,10/05/2019,,2699599215
80012248,3.43,10/05/2019,,2699599215
80012248,2.83,10/05/2019,,2699599215
80012248,2.11,10/05/2019,,2699599215
80012254,925.36,10/05/2019,,2699559215
80012254,500.00,10/05/2019,,2699559215
80012254,0.00,10/05/2019,,
80012254,0.00,10/05/2019,,
70005060,112.50,25/04/2017,,2699599215
70004978,586.06,28/04/2017,,2699599215
80012254,0.00,10/05/2019,,
80012254,162.00,11/05/2019,,2699599215
80012047,14.40,11/05/2019,,2699599215
80012248,16.40,14/05/2019,,2699599215
80012248,9.54,14/05/2019,,2699599215
80012248,10.61,14/05/2019,,2699599215
80012254,44.80,14/05/2019,,2699599215
80012207,720.54,14/05/2019,,2699599215
80012248,9.84,14/05/2019,,2699599215
80012256,6.80,16/05/2019,,2699599215
80012261,0.00,16/05/2019,,
80012261,3184.06,16/05/2019,,2699599215
80012261,1901.80,16/05/2019,,2699599215
80012187,671.49,12/05/2019,,2699599215
80012254,0.00,13/05/2019,,
80012254,21.93,13/05/2019,,2699599215
70003882,0.00,15/04/2013,,
80012256,1892.20,15/05/2019,,2699599215
80012254,16.20,13/05/2019,,2699599215
80012261,-3184.06,16/05/2019,,2699599215
80012261,-3184.06,16/05/2019,,2699599215
80012261,3184.06,16/05/2019,,2699599215
80012261,-1901.80,16/05/2019,,2699599215
80012263,11.25,17/05/2019,,2699599215
80012263,0.00,17/05/2019,,
80012255,200.00,14/05/2019,,2699599215
80012265,200.00,17/05/2019,,2699599215
80012254,18.57,15/05/2019,,2699599215
80012254,4.50,15/05/2019,,2699599215
80012256,0.00,15/05/2019,,
80012256,27.00,17/05/2019,,2699599215
80012261,9.84,21/05/2019,,2699599215
80012261,4.50,21/05/2019,,2699599215
80012261,1.88,17/05/2019,,2699599215
80012265,97.68,17/05/2019,,2699599215
80012256,176.00,17/05/2019,,2699599215
80012256,16.80,17/05/2019,,2699599215
80012205,5.65,22/05/2019,,2699599215
80012256,10.80,22/05/2019,,2699599215
70005180,46.00,16/05/2018,,2699599215
80012229,385.90,21/05/2019,,2699549215
70004107,6.57,24/04/2014,,2699599215
80012256,4.71,22/05/2019,,2699599215
80012207,1611.99,22/05/2019,,2699599215
80012256,4.50,22/05/2019,,2699599215
80012256,35.75,22/05/2019,,2699599215
80012229,195.00,06/05/2019,,2699549215
80012229,55.00,06/05/2019,,2699549215
80012254,6.56,24/05/2019,,2699599215
80012254,10.61,24/05/2019,,2699599215
80012256,3.28,24/05/2019,,2699599215
80012256,290.60,23/05/2019,,2699599215
80012256,3.28,23/05/2019,,2699599215
80012256,10.80,23/05/2019,,2699599215
70005180,67.97,21/05/2018,,2699599215
70004107,6.57,25/04/2014,,2699599215
80012256,6.39,24/05/2019,,2699599215
80012207,0.00,27/05/2019,,
80012292,80.29,27/05/2019,,2699599215
80012261,16.90,27/05/2019,,2699599215
70004107,0.00,28/04/2014,,
80012262,2.25,28/05/2019,,2699599215
80012262,4.22,28/05/2019,,2699599215
80012254,9.00,31/05/2019,,2699599215
80012211,0.00,31/05/2019,,
80012211,6.56,31/05/2019,,2699599215
70005017,1542.37,05/05/2017,,2699599215
70005017,3032.75,05/05/2017,,2699599215
70005017,951.17,05/05/2017,,2699599215
70005003,21.24,08/05/2017,,2699599215
80012256,1072.20,15/05/2019,,2599579215
80012281,714.80,24/05/2019,,2599579215
80012261,7380.00,30/05/2019,,2699599215
80012254,4.50,29/05/2019,,2699599215
80012254,6.56,29/05/2019,,2699599215
80012254,13.12,29/05/2019,,2699599215
80012256,6.56,29/05/2019,,2699599215
80012256,0.00,29/05/2019,,
70005017,122.00,09/05/2017,,2699599215
80012248,1671.72,31/05/2019,,2699599215
80012229,476.70,31/05/2019,,2699549215
80012229,0.00,31/05/2019,,
80012256,6.59,31/05/2019,,2699599215
80012256,6.32,31/05/2019,,2699599215
80012256,21.60,31/05/2019,,2699599215
80012256,9.00,31/05/2019,,2699599215
80012254,6.56,03/06/2019,,2699599215
80012292,48.18,04/06/2019,,2699599215
80012292,6.56,04/06/2019,,2699599215
70004978,6.12,10/05/2017,,2699599215
70005062,78.13,10/05/2017,,2699599215
70004107,3.29,29/04/2014,,2699599215
80012254,5.65,04/06/2019,,2699599215
80012254,9.60,04/06/2019,,2699599215
80012292,513.87,04/06/2019,,2699599215
80012254,0.00,04/06/2019,,
70004107,6.75,06/05/2014,,2699599215
70004107,10.80,06/05/2014,,2699599215
70004107,24.02,06/05/2014,,2699599215
70004107,18.90,06/05/2014,,2699599215
70005180,44.39,05/06/2018,,2699599215
80012207,0.00,04/06/2019,,
70004995,390.92,16/05/2017,,2699599215
70004995,447.96,16/05/2017,,2699599215
70004995,44.86,16/05/2017,,2699599215
70004995,207.53,16/05/2017,,2699599215
70004995,187.87,16/05/2017,,2699599215
80012254,0.00,06/06/2019,,
80012256,6.80,06/06/2019,,2699599215
80012256,13.60,06/06/2019,,2699599215
70004107,4.50,07/05/2014,,2699599215
70004107,0.00,07/05/2014,,
80012211,11.25,10/06/2019,,2699599215
80012211,3.43,10/06/2019,,2699599215
80012211,0.00,10/06/2019,,
70005180,262.50,15/06/2018,,2699599215
70005180,2661.81,21/06/2018,,2699599215
70005060,132.00,22/05/2017,,2699599215
70005062,195.00,22/05/2017,,2699599215
70005062,647.99,22/05/2017,,2699599215
70005060,69.00,23/05/2017,,2699599215
80012256,975.54,11/06/2019,,2699599215
80012256,5.65,11/06/2019,,2699599215
80012256,6.75,11/06/2019,,2699599215
80012256,16.20,11/06/2019,,2699599215
80012256,0.00,11/06/2019,,
80012284,6.56,12/06/2019,,2699599215
70004978,0.00,24/05/2017,,
70005062,96.00,24/05/2017,,2699599215
70003906,216.59,01/05/2013,,2599579215
70003906,216.59,01/05/2013,,2599579215
70003906,36.82,01/05/2013,,2599579215
80012254,120.00,14/06/2019,,2699599215
70004978,0.00,25/05/2017,,
70005062,243.00,25/05/2017,,2699599215
80012256,31.42,17/06/2019,,2699599215
80012256,5.65,17/06/2019,,2699599215
80012374,4.80,24/06/2019,,2699599215
80012376,270.00,21/06/2019,,2699599215
80012376,0.00,24/06/2019,,
70004107,10.80,09/05/2014,,2699599215
80012366,5.65,18/06/2019,,2699599215
80012366,16.20,18/06/2019,,2699599215
80012374,6.56,20/06/2019,,2699599215
80012374,9.54,20/06/2019,,2699599215
70004978,0.00,25/05/2017,,
70004978,0.00,25/05/2017,,
80012365,6.80,19/06/2019,,2699599215
80012365,5.65,19/06/2019,,2699599215
80012366,1.81,19/06/2019,,2699599215
80012365,63.67,19/06/2019,,2699599215
70004978,0.00,26/05/2017,,
70004978,0.00,26/05/2017,,
70004995,6.12,26/05/2017,,2699599215
70004978,6.12,29/05/2017,,2699599215
80012365,0.00,20/06/2019,,
80012365,5.65,20/06/2019,,2699599215
80012365,6.32,20/06/2019,,2699599215
80012365,9.84,20/06/2019,,2699599215
80012365,27.00,20/06/2019,,2699599215
80012365,3.28,20/06/2019,,2699599215
80012365,0.00,20/06/2019,,
80012295,229.39,21/06/2019,,2699599215
80012365,10.80,21/06/2019,,2699599215
70004978,0.00,30/05/2017,,
70004978,105.78,30/05/2017,,2699599215
70004978,103.88,30/05/2017,,2699549215
70004978,0.00,31/05/2017,,
70004978,0.00,31/05/2017,,
70005060,78.13,31/05/2017,,2699599215
70005060,87.41,31/05/2017,,2699599215
70004978,137.20,01/06/2017,,2699549215
70004107,0.00,12/05/2014,,
70005180,31.56,29/06/2018,,2699599215
80012374,3.28,24/06/2019,,2699599215
80012374,4.50,24/06/2019,,2699599215
80012374,5.65,24/06/2019,,2699599215
80012379,9.84,25/06/2019,,2699599215
80012383,6.75,27/06/2019,,2699599215
80012383,3.76,27/06/2019,,2699599215
80012295,9.60,27/06/2019,,2699599215
80012284,10.62,13/06/2019,,2699599215
70004107,16.01,13/05/2014,,2699599215
70004107,13.14,15/05/2014,,2699599215
70005180,0.00,02/07/2018,,
80012389,71.50,01/07/2019,,2699599215
80012393,5.40,01/07/2019,,2699599215
80012389,4.70,01/07/2019,,2699599215
80012389,4.50,01/07/2019,,2699599215
80012382,2.25,01/07/2019,,2699599215
80012398,788.00,02/07/2019,,2699599215
80012398,6.56,02/07/2019,,2699599215
80012399,1244.89,02/07/2019,,2699599215
80012399,2282.69,02/07/2019,,2699599215
80012399,164.14,02/07/2019,,2699599215
80012398,0.00,02/07/2019,,
80012398,0.00,02/07/2019,,
80012406,6.75,02/07/2019,,2699599215
80012406,4.70,02/07/2019,,2699599215
80012406,4.21,02/07/2019,,2699599215
70004978,552.93,02/06/2017,,2699599215
80012378,63.70,03/07/2019,,2699599215
80012412,12652.28,03/07/2019,,2699599215
80012399,9.41,03/07/2019,,2699599215
80008598,440.00,02/06/2017,,2699599215
70004995,0.00,06/06/2017,,
70004995,0.00,06/06/2017,,
80012410,16.20,03/07/2019,,2699599215
80012399,6.56,03/07/2019,,2699599215
80012378,6.58,03/07/2019,,2699599215
80012378,8.03,03/07/2019,,2699599215
80012378,0.00,03/07/2019,,
80012378,0.00,03/07/2019,,
80012378,112.50,03/07/2019,,2699599215
80012378,0.00,03/07/2019,,
80012378,13.12,03/07/2019,,2699599215
80012409,4.70,04/07/2019,,2699599215
80012409,6.56,04/07/2019,,2699599215
80012378,97.50,04/07/2019,,2699599215
80012378,29.33,04/07/2019,,2699599215
80012412,0.00,04/07/2019,,
70004978,0.00,06/06/2017,,
70004978,0.00,06/06/2017,,
80012378,0.00,05/07/2019,,
80012378,0.00,05/07/2019,,
80012413,11.29,08/07/2019,,2699599215
80012413,25.24,08/07/2019,,2699599215
80012413,0.00,08/07/2019,,
70004978,0.00,07/06/2017,,
70004978,0.00,07/06/2017,,
70004978,0.00,07/06/2017,,
70004978,0.00,07/06/2017,,
80012409,4.70,05/07/2019,,2699599215
80012409,4.70,09/07/2019,,2699599215
80012409,3.28,09/07/2019,,2699599215
80012409,0.00,09/07/2019,,
80012466,324.00,09/07/2019,,2699599215
80012466,4.70,09/07/2019,,2699599215
80012465,200.73,09/07/2019,,2699599215
70005062,896.00,08/06/2017,,2699599215
70004995,200.42,08/06/2017,,2699599215
80012465,200.73,10/07/2019,,2699599215
80012465,3.28,10/07/2019,,2699599215
80012465,2.25,10/07/2019,,2699599215
80012465,5.64,10/07/2019,,2699599215
80012465,21.60,10/07/2019,,2699599215
80012465,281.02,11/07/2019,,2699599215
80012465,6.56,11/07/2019,,2699599215
80012378,6.56,11/07/2019,,2699599215
80012465,16.20,10/07/2019,,2699599215
80012465,4.70,10/07/2019,,2699599215
80012378,4.50,11/07/2019,,2699599215
80012483,0.00,11/07/2019,,
80012483,3.28,11/07/2019,,2699599215
80012491,18.90,12/07/2019,,2699599215
80012489,25.20,12/07/2019,,2699599215
80012488,299.53,12/07/2019,,2699599215
80012488,0.00,12/07/2019,,
80012465,92.17,12/07/2019,,2699599215
80012491,5.31,12/07/2019,,2699599215
80012480,948.10,12/07/2019,,2699549215
80012480,908.00,12/07/2019,,2699549215
80012480,0.00,12/07/2019,,
80012480,0.00,12/07/2019,,
80012489,10.80,12/07/2019,,2699599215
80012507,4.70,15/07/2019,,2699599215
80012505,4.80,15/07/2019,,2699599215
80012507,0.00,15/07/2019,,
80012518,6.56,16/07/2019,,2699599215
80012509,2180.00,16/07/2019,,2699599215
80012509,3.28,16/07/2019,,2699599215
70004107,9.86,26/05/2014,,2699599215
70004107,435.57,26/05/2014,,2699599215
80012505,360.00,16/07/2019,,2699599215
80012505,0.00,17/07/2019,,
80012518,34.94,16/07/2019,,2699599215
80012413,0.00,19/07/2019,,
80012530,0.00,19/07/2019,,
70003906,19.69,06/06/2013,,2599579215
70003906,127.98,06/06/2013,,2599579215
70003905,19.69,31/05/2013,,2599579215
70003905,39.38,31/05/2013,,2599579215
70003906,-19.69,06/06/2013,,2599579215
70003906,-127.98,06/06/2013,,2599579215
70003906,19.69,31/05/2013,,2599579215
70003906,127.98,31/05/2013,,2599579215
70003905,59.07,31/05/2013,,2599579215
70003905,27.61,31/05/2013,,2599579215
70005062,448.00,15/06/2017,,2699599215
70005062,896.00,16/06/2017,,2699599215
80012526,370.00,18/07/2019,,2699599215
80012524,9.40,18/07/2019,,2699599215
80012506,6.56,18/07/2019,,2699599215
70004978,603.90,16/06/2017,,2699599215
80012503,0.00,17/07/2019,,
80012504,6.56,17/07/2019,,2699599215
80012502,4.70,17/07/2019,,2699599215
80012524,2200.00,17/07/2019,,2699599215
80012506,16.20,17/07/2019,,2699599215
80012506,0.00,17/07/2019,,
80012530,6.56,19/07/2019,,2699599215
80012527,97.68,22/07/2019,,2699599215
80012530,0.00,22/07/2019,,
80012531,3.28,22/07/2019,,2699599215
80012530,4.70,22/07/2019,,2699599215
80012531,82.40,22/07/2019,,2699599215
80012531,27.05,22/07/2019,,2699599215
80012530,3.76,22/07/2019,,2699599215
80012530,2.10,22/07/2019,,2699599215
80012530,5.40,22/07/2019,,2699599215
80012530,3.28,22/07/2019,,2699599215
80012530,0.00,22/07/2019,,
80012536,42.98,22/07/2019,,2699599215
80012504,6.56,22/07/2019,,2699599215
70005062,896.00,19/06/2017,,2699599215
80012413,0.00,23/07/2019,,
80012413,0.00,23/07/2019,,
80012413,0.00,23/07/2019,,
80012534,142.14,21/07/2019,,2699599215
80012534,213.21,22/07/2019,,2699599215
80012504,119.09,23/07/2019,,2699599215
80012504,4.70,23/07/2019,,2699599215
80012541,0.00,22/07/2019,,
80012534,35.53,23/07/2019,,2699599215
80012532,149.77,24/07/2019,,2699599215
80012532,0.00,24/07/2019,,
80012532,97.68,24/07/2019,,2699599215
80012532,6.56,24/07/2019,,2699599215
80012532,71.50,24/07/2019,,2699599215
80012541,2.82,24/07/2019,,2699599215
80012532,57.20,24/07/2019,,2699599215
80012541,3.76,25/07/2019,,2699599215
80012412,6.56,25/07/2019,,2699599215
80012412,3.76,25/07/2019,,2699599215
80012412,4.20,25/07/2019,,2699599215
80012548,63.70,26/07/2019,,2699599215
80012548,4.50,26/07/2019,,2699599215
80012548,10.80,26/07/2019,,2699599215
70004107,2774.59,27/05/2014,,2699599215
70004107,2.88,27/05/2014,,2699599215
80012532,15.75,25/07/2019,,2699599215
80012532,9.45,25/07/2019,,2699599215
80012398,42.13,25/07/2019,,2699599215
80012398,2.25,25/07/2019,,2699599215
80012398,2.82,25/07/2019,,2699599215
80012532,4.50,26/07/2019,,2699599215
80012378,75.00,29/07/2019,,2699599215
80012378,0.00,29/07/2019,,
70005180,276.14,26/07/2018,,2699599215
80012551,3.28,30/07/2019,,2699599215
80012551,2.25,30/07/2019,,2699599215
80012538,3.28,29/07/2019,,2699599215
80012548,15.75,29/07/2019,,2699599215
80012551,4.70,31/07/2019,,2699599215
80012551,4.50,31/07/2019,,2699599215
80012458,280.00,31/07/2019,,2699599215
70004107,605.75,30/05/2014,,2699599215
70004107,16.20,30/05/2014,,2699599215
70004107,6.57,03/06/2014,,2699599215
70004107,16.20,03/06/2014,,2699599215
70004107,11.25,03/06/2014,,2699599215
80012429,6.39,02/08/2019,,2699599215
80012472,9.45,01/08/2019,,2699599215
80012549,9.45,31/07/2019,,2699599215
80012415,4.70,02/08/2019,,2699599215
80012459,6.56,02/08/2019,,2699599215
80012459,5.31,02/08/2019,,2699599215
80012474,4.70,02/08/2019,,2699599215
80012557,8029.94,01/08/2019,,2699599215
80012415,6.56,01/08/2019,,2699599215
80012415,4.77,01/08/2019,,2699599215
80012455,0.00,01/08/2019,,
80012556,0.00,01/08/2019,,
80012458,65279.07,01/08/2019,,2699599215
80012451,2.82,01/08/2019,,2699599215
80012415,6.56,02/08/2019,,2699599215
80012473,6.56,02/08/2019,,2699599215
80012473,9.40,02/08/2019,,2699599215
80012455,10.80,02/08/2019,,2699599215
80012455,2.25,02/08/2019,,2699599215
80012455,3.28,02/08/2019,,2699599215
70005062,0.00,28/06/2017,,
80012464,4.50,08/08/2019,,2699599215
80012412,0.00,08/08/2019,,
80012412,274.36,08/08/2019,,2699599215
80012452,43.20,08/08/2019,,2699599215
80012412,0.00,08/08/2019,,
80012412,137.18,08/08/2019,,2699599215
80012452,9.00,08/08/2019,,2699599215
80012440,0.00,09/08/2019,,
80012452,13.12,09/08/2019,,2699599215
80012458,13.12,06/08/2019,,2699599215
80012471,11.28,06/08/2019,,2699599215
80012470,0.00,06/08/2019,,
80012470,0.00,06/08/2019,,
80012425,43.20,06/08/2019,,2699599215
80012425,6.30,06/08/2019,,2699599215
80012452,19.68,06/08/2019,,2699599215
80012452,21.23,06/08/2019,,2699599215
80012423,14.11,06/08/2019,,2699599215
80012423,12.61,06/08/2019,,2699599215
80012459,7.52,06/08/2019,,2699599215
80012556,9.60,06/08/2019,,2699599215
80012423,6.56,06/08/2019,,2699599215
80012425,898.98,06/08/2019,,2699599215
80012423,10.51,06/08/2019,,2699599215
80012412,97.68,06/08/2019,,2699599215
80012412,120.00,06/08/2019,,2699599215
80012412,5.64,06/08/2019,,2699599215
80012425,2.10,06/08/2019,,2699599215
80012425,7.52,06/08/2019,,2699599215
80012459,2.10,06/08/2019,,2699599215
80012459,0.00,06/08/2019,,
80012556,11.25,06/08/2019,,2699599215
70003906,118.14,02/07/2013,,2599579215
70003906,31.50,02/07/2013,,2599579215
70003906,19.69,02/07/2013,,2599579215
70003906,18.41,02/07/2013,,2599579215
70003906,-118.14,02/07/2013,,2599579215
70003906,-31.50,02/07/2013,,2599579215
